Date,Open,High,Low,Close
19/10/2016,109.199997,109.839996,108.660004,109.699997
20/10/2016,109.5,110.870003,108.830002,110.470001
21/10/2016,109.589996,110.300003,109.150002,110.190002
24/10/2016,110.769997,112.279999,110.769997,112.209999
25/10/2016,112.269997,112.610001,111.900002,112.110001
26/10/2016,111.25,112.610001,111.160004,111.949997
27/10/2016,113.040001,113.300003,111.279999,111.43
28/10/2016,111.879997,112.550003,110.639999,110.760002
31/10/2016,111.150002,111.889999,111.150002,111.360001
1/11/2016,111.379997,112.260002,109.160004,110.370003
2/11/2016,110.440002,111.050003,109.279999,109.639999
3/11/2016,109.690002,110.410004,109.050003,109.449997
4/11/2016,108.809998,109.720001,108,108.760002
7/11/2016,110.779999,111.889999,110.339996,111.82
8/11/2016,111.790001,112.769997,111.160004,112.050003
9/11/2016,109.540001,111.879997,109,111.519997
10/11/2016,112.169998,112.900002,108.099998,109.110001
11/11/2016,110.349998,113.470001,110.349998,113.290001
14/11/2016,113.849998,113.860001,112.400002,112.699997
15/11/2016,113.160004,115.110001,112.889999,114.809998
16/11/2016,114.610001,116.230003,114.580002,116.129997
17/11/2016,116.57,117.959999,115.870003,117.379997
18/11/2016,117.029999,118.379997,117.029999,118.230003
21/11/2016,118.589996,119.199997,118.18,119.019997
22/11/2016,119.650002,120.400002,119.540001,120.290001
23/11/2016,120.339996,120.690002,119.699997,120.440002
25/11/2016,120.660004,120.709999,120.129997,120.650002
28/11/2016,120.360001,120.839996,120.089996,120.290001
29/11/2016,120.199997,120.779999,119.5,120.07
30/11/2016,120.010002,120.32,119.330002,119.379997
1/12/2016,119.290001,119.290001,112.870003,113.550003
2/12/2016,113.389999,115.150002,113,114.949997
5/12/2016,115.949997,116.720001,115.190002,116.349998
6/12/2016,116.68,118.089996,116.68,117.959999
7/12/2016,117.889999,120.68,117.5,120.389999
8/12/2016,120.709999,122.150002,120.559998,121.440002
9/12/2016,122.419998,122.669998,120.18,121.029999
12/12/2016,120.550003,120.760002,119.120003,120.080002
13/12/2016,120.5,122.269997,120.339996,121.480003
14/12/2016,121.529999,122.150002,120.949997,121.370003
15/12/2016,121.870003,123.970001,121.660004,123.440002
16/12/2016,124.169998,124.419998,121.639999,122.190002
19/12/2016,122.510002,123.870003,122.360001,123.400002
20/12/2016,124.639999,124.82,124.040001,124.580002
21/12/2016,124.550003,124.849998,124.089996,124.290001
22/12/2016,125.660004,125.690002,124.419998,124.889999
23/12/2016,124.769997,125.599998,124.559998,125.529999
27/12/2016,125.779999,127.269997,125.720001,127.080002
28/12/2016,127.809998,127.910004,124.599998,124.669998
29/12/2016,124.099998,124.650002,123.339996,124.650002
30/12/2016,125.099998,125.660004,122.32,122.720001
3/1/2017,123.139999,124.480003,121.669998,122.720001
4/1/2017,123.330002,123.660004,122.489998,123.059998
5/1/2017,123.129997,123.779999,121.779999,122.010002
6/1/2017,122.309998,123.330002,121.540001,122.980003
9/1/2017,123.410004,124.779999,123.330002,124.279999
10/1/2017,124.370003,125.169998,124.199997,124.879997
11/1/2017,125.010002,125.330002,124.400002,125.309998
12/1/2017,124.629997,124.949997,122.379997,124.260002
13/1/2017,124.440002,125.370003,124.290001,125.07
17/1/2017,124.610001,124.690002,122.650002,123.059998
18/1/2017,123.209999,124.830002,123.089996,124.739998
19/1/2017,124.550003,125.580002,124.099998,124.18
20/1/2017,125.440002,126.550003,125.290001,125.779999
23/1/2017,125.309998,125.580002,124.040001,125.010002
24/1/2017,125.540001,127.669998,125.370003,127.43
25/1/2017,129.149994,129.619995,128.130005,129.320007
26/1/2017,129.570007,129.570007,128.029999,128.589996
27/1/2017,129.25,130.229996,129.25,130.190002
30/1/2017,129.600006,129.600006,127.919998,129.539993
31/1/2017,128.800003,128.880005,127.07,127.860001
1/2/2017,129.240005,129.949997,128.589996,129.889999
2/2/2017,129,130.229996,128.380005,129.830002
3/2/2017,130.559998,130.740005,130.059998,130.5
6/2/2017,130.759995,131.059998,129.940002,130.960007
7/2/2017,131.720001,131.929993,130.759995,131.440002
8/2/2017,131.830002,132.199997,131,131.690002
9/2/2017,131.619995,132.050003,130.380005,130.539993
10/2/2017,131.419998,131.429993,129.190002,130.460007
13/2/2017,130.820007,131.600006,130.529999,130.729996
14/2/2017,130.779999,130.779999,129.559998,130.369995
15/2/2017,130.740005,131.509995,130.070007,131.380005
16/2/2017,131.520004,131.809998,130.75,131.589996
17/2/2017,130.919998,132.289993,130.479996,132.270004
21/2/2017,132.720001,134.190002,132.720001,134.139999
22/2/2017,133.880005,134.339996,133.630005,134.169998
23/2/2017,134.009995,134.020004,131.119995,131.990005
24/2/2017,129.880005,131.919998,129.399994,131.899994
27/2/2017,131.970001,133.210007,131.679993,133.160004
28/2/2017,133.399994,133.399994,131.190002,131.460007
1/3/2017,133.039993,133.690002,131.759995,133.509995
2/3/2017,133.820007,134.149994,132,132.139999
3/3/2017,132.289993,132.389999,131.300003,132.070007
6/3/2017,131.699997,132.369995,130.610001,132.139999
7/3/2017,131.910004,133.300003,131.509995,132.429993
8/3/2017,132.970001,133.839996,132.470001,132.740005
9/3/2017,132.660004,133.220001,131.940002,133
10/3/2017,133.789993,134.800003,133.789993,134.520004
13/3/2017,134.929993,135.580002,134.669998,135.529999
14/3/2017,135.169998,135.270004,134.020004,135.130005
15/3/2017,135.300003,136.449997,134.649994,136.199997
16/3/2017,136.639999,136.669998,135.800003,136.059998
17/3/2017,136.529999,136.529999,135.910004,136.339996
20/3/2017,136.690002,137.820007,136.220001,137.350006
21/3/2017,137.699997,137.960007,133.869995,134.130005
22/3/2017,134.259995,135.699997,133.789993,135.550003
23/3/2017,135.529999,135.839996,134.860001,135.25
24/3/2017,136.610001,137.570007,135.360001,135.880005
27/3/2017,134.580002,136.399994,134.020004,136.080002
28/3/2017,136.350006,137.039993,135.690002,136.509995
29/3/2017,136.570007,136.570007,135.770004,136.179993
30/3/2017,136.25,137.179993,136.039993,136.880005
31/3/2017,137.020004,137.570007,136.449997,136.889999
3/4/2017,136.949997,137.279999,135.139999,136.020004
4/4/2017,135.169998,136.220001,134.949997,135.339996
5/4/2017,135.729996,136.649994,134.309998,134.399994
6/4/2017,134.309998,134.910004,133.240005,134.610001
7/4/2017,134.660004,135.600006,134.279999,135.190002
10/4/2017,135.199997,135.330002,133.830002,134.149994
11/4/2017,133.490005,133.529999,131.089996,133.070007
12/4/2017,132.699997,132.880005,130.470001,130.779999
13/4/2017,130,131.880005,129.860001,129.910004
17/4/2017,130.419998,131.600006,130.419998,131.529999
18/4/2017,130.800003,132.220001,130.710007,132.139999
19/4/2017,133.220001,134.039993,132.630005,132.830002
20/4/2017,133.809998,135.169998,133.149994,134.929993
21/4/2017,134.490005,134.630005,133.229996,134.360001
24/4/2017,136.330002,136.729996,135.800003,136.289993
25/4/2017,136.949997,137.889999,136.619995,137.679993
26/4/2017,137.490005,137.75,136.039993,136.550003
27/4/2017,137.529999,138.660004,137.259995,138.470001
28/4/2017,138.139999,138.139999,135.75,136.110001
1/5/2017,136.440002,137.5,135.759995,137.460007
2/5/2017,137.100006,137.100006,135.309998,136.009995
3/5/2017,135.289993,136.679993,135.25,136.479996
4/5/2017,136.949997,136.949997,135.800003,136.380005
5/5/2017,136.740005,136.919998,135.639999,136.919998
8/5/2017,136.850006,137.100006,136.119995,136.380005
9/5/2017,136.570007,138.130005,136.380005,137.729996
10/5/2017,139.429993,140.910004,139.389999,140.649994
11/5/2017,140.539993,141.809998,139.399994,141.160004
12/5/2017,141.350006,141.729996,140.75,141.559998
15/5/2017,142.160004,143.839996,141.75,143.75
16/5/2017,144.419998,145.869995,143.75,145.809998
17/5/2017,144.100006,144.389999,139.399994,139.520004
18/5/2017,139.580002,142.520004,139.160004,142.119995
19/5/2017,143.449997,144.190002,143.320007,143.690002
22/5/2017,144.619995,145.320007,144.289993,145.259995
23/5/2017,145.389999,145.399994,143.570007,144.679993
24/5/2017,145.649994,145.889999,144.949997,145.619995
25/5/2017,146.059998,146.880005,145.419998,146.360001
26/5/2017,146.240005,147.100006,145.399994,147.029999
30/5/2017,147.020004,148.369995,146.850006,148.009995
31/5/2017,149.070007,149.369995,147.279999,147.990005
1/6/2017,148.559998,148.559998,147.300003,148.139999
2/6/2017,149.080002,149.830002,147.960007,149.649994
5/6/2017,149.600006,150.809998,149.539993,150.009995
6/6/2017,149.449997,151.529999,149.229996,150.5
7/6/2017,151.25,152.220001,150.850006,151.619995
8/6/2017,152.850006,154.449997,151.529999,154.389999
9/6/2017,155.520004,155.949997,144.910004,147.899994
